filename,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023,paperId,citation
ICLR_2018_153_content.json,2018,On the State of the Art of Evaluation in Neural Language Models,26.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,5.0,8.0,6.67,good,ICLR_2018_153_paper.json,0.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,23.0,0.0,1.0,23.0,8.0,2.0,17.0,2.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,21.0,94.0,455.0,128.0,108.0,86.0,67.0,46.0,10.0,f0b6c1ffed9984317050d0c1dfb005cb65582f13,108.0
ICLR_2018_289_content.json,2018,Parameter Space Noise for Exploration,39.0,10.0,9.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accept (Poster),Accepted,6.0,7.0,7.0,6.67,good,ICLR_2018_289_paper.json,0.0,0.0,3.0,6.0,3.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,44.0,1.0,3.0,25.0,15.0,0.0,43.0,4.0,15.0,4.0,7.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,3.0,56.0,188.0,456.0,100.0,111.0,98.0,72.0,68.0,26.0,142497432fe179ddb6ffe600c64a837ec6179550,111.0
ICLR_2018_87_content.json,2018,Model compression via distillation and quantization,38.0,24.0,12.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Accept (Poster),Accepted,7.0,6.0,8.0,7.0,good,ICLR_2018_87_paper.json,1.0,2.0,6.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,32.0,2.0,5.0,23.0,9.0,0.0,68.0,2.0,30.0,4.0,16.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,60.0,235.0,461.0,34.0,101.0,117.0,125.0,102.0,36.0,f6a4bf043af1a9ec7f104a7b7ab56806b241ceda,101.0
ICLR_2018_194_content.json,2018,Deep Complex Networks,50.0,13.0,18.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,8.0,4.0,6.33,good,ICLR_2018_194_paper.json,1.0,0.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,7.0,0.0,1.0,0.0,10.0,47.0,7.0,1.0,29.0,8.0,2.0,44.0,4.0,20.0,3.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,60.0,202.0,463.0,41.0,84.0,94.0,132.0,128.0,34.0,a742162820cdabee2831235665517d0e98041502,84.0
ICLR_2018_3_content.json,2018,Multi-Scale Dense Networks for Resource Efficient Image Classification,40.0,17.0,8.0,2.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Oral),Accepted,8.0,7.0,10.0,8.33,good,ICLR_2018_3_paper.json,0.0,0.0,3.0,3.0,4.0,0.0,2.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,6.0,39.0,1.0,2.0,32.0,13.0,0.0,39.0,4.0,12.0,1.0,12.0,0.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0,55.0,188.0,477.0,29.0,81.0,101.0,150.0,115.0,42.0,125ccd810f43f1cba83c6681836d000f83d1886d,81.0
ICLR_2018_332_content.json,2018,Variational Continual Learning,50.0,19.0,0.0,4.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,6.0,6.0,6.0,good,ICLR_2018_332_paper.json,2.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,31.0,2.0,2.0,24.0,25.0,1.0,21.0,3.0,33.0,4.0,6.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,57.0,194.0,484.0,42.0,106.0,128.0,123.0,95.0,32.0,d475f695dedd94e96771fdaa1e5c075fd01d11cf,106.0
ICLR_2018_124_content.json,2018,Thermometer Encoding: One Hot Way To Resist Adversarial Examples,16.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,6.0,6.0,good,ICLR_2018_124_paper.json,0.0,0.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,30.0,0.0,2.0,26.0,7.0,0.0,33.0,1.0,9.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,32.0,124.0,486.0,72.0,121.0,117.0,101.0,75.0,22.0,8b9127bee0f7d109da2672ba06d0f39a5a60335a,121.0
ICLR_2018_6_content.json,2018,Spherical CNNs,36.0,12.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Accept (Oral),Accepted,8.0,7.0,9.0,8.0,good,ICLR_2018_6_paper.json,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0,4.0,0.0,16.0,4.0,0.0,50.0,1.0,14.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,68.0,174.0,491.0,53.0,97.0,107.0,120.0,132.0,39.0,ce2845cadc5233ff0a647aa22ae3bbe646258890,97.0
ICLR_2018_97_content.json,2018,Distributed Prioritized Experience Replay,42.0,19.0,9.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,Accept (Poster),Accepted,9.0,7.0,6.0,7.33,good,ICLR_2018_97_paper.json,0.0,0.0,3.0,4.0,4.0,4.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,36.0,1.0,3.0,26.0,16.0,2.0,31.0,0.0,16.0,5.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,169.0,499.0,49.0,129.0,108.0,121.0,101.0,38.0,1f08598381af9146d0fd9a61b30d0e51a7331689,129.0
ICLR_2018_14_content.json,2018,Characterizing Adversarial Subspaces Using Local Intrinsic Dimensionality,37.0,22.0,15.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Oral),Accepted,8.0,6.0,7.0,7.0,good,ICLR_2018_14_paper.json,1.0,1.0,10.0,9.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,43.0,2.0,0.0,26.0,17.0,2.0,27.0,1.0,7.0,0.0,10.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,43.0,153.0,508.0,52.0,110.0,133.0,121.0,98.0,39.0,a18ada04d93981178234d9c8907fb99ea92fddcb,110.0
ICLR_2018_13_content.json,2018,Learning to Represent Programs with Graphs,29.0,15.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Oral),Accepted,8.0,8.0,8.0,8.0,good,ICLR_2018_13_paper.json,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,3.0,1.0,22.0,4.0,0.0,58.0,3.0,13.0,3.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,42.0,161.0,526.0,44.0,90.0,135.0,138.0,140.0,68.0,d0f2d7236e43f129744e88130fb71f8f872d2b31,90.0
ICLR_2018_281_content.json,2018,Learning Robust Rewards with Adverserial Inverse Reinforcement Learning,25.0,10.0,2.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2018_281_paper.json,1.0,0.0,6.0,1.0,1.0,0.0,4.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,30.0,1.0,2.0,19.0,13.0,1.0,48.0,4.0,16.0,6.0,17.0,1.0,2.0,0.0,6.0,3.0,0.0,2.0,0.0,47.0,188.0,527.0,41.0,74.0,128.0,158.0,144.0,57.0,5e2c4e7b3302549b3718601c44d9af6c7554efef,74.0
ICLR_2018_2_content.json,2018,Synthetic and Natural Noise Both Break Neural Machine Translation,51.0,29.0,10.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Accept (Oral),Accepted,7.0,7.0,8.0,7.33,good,ICLR_2018_2_paper.json,1.0,0.0,11.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,29.0,0.0,0.0,31.0,2.0,3.0,28.0,5.0,10.0,2.0,8.0,3.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,33.0,136.0,532.0,50.0,110.0,132.0,136.0,107.0,49.0,765bdcf27ebc1eb03a14f1e47aefa4dda1e03073,110.0
ICLR_2018_129_content.json,2018,Towards better understanding of gradient-based attribution methods for Deep Neural Networks,30.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,Accept (Poster),Accepted,7.0,6.0,7.0,6.67,good,ICLR_2018_129_paper.json,1.0,3.0,6.0,2.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,36.0,3.0,3.0,39.0,17.0,0.0,37.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,78.0,196.0,541.0,42.0,103.0,133.0,146.0,138.0,47.0,de01f74a899ecc7e3228cddbc743aaf6faf5e55f,103.0
ICLR_2018_104_content.json,2018,Generating Wikipedia by Summarizing Long Sequences,19.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,8.0,7.0,7.33,good,ICLR_2018_104_paper.json,0.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,24.0,3.0,1.0,18.0,3.0,0.0,40.0,5.0,18.0,6.0,11.0,5.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,12.0,131.0,542.0,45.0,110.0,131.0,142.0,119.0,51.0,7570afa31c68e24fce1342b7d67c591787219bc1,110.0
ICLR_2018_99_content.json,2018,Training Confidence-calibrated Classifiers for Detecting Out-of-Distribution Samples,34.0,17.0,8.0,5.0,1.0,7.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2018_99_paper.json,2.0,0.0,5.0,2.0,1.0,4.0,0.0,12.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,39.0,4.0,2.0,18.0,5.0,0.0,45.0,3.0,27.0,1.0,13.0,3.0,0.0,5.0,2.0,0.0,1.0,3.0,3.0,60.0,195.0,564.0,36.0,101.0,152.0,158.0,122.0,63.0,36653f8705b56e39642bcd123494eb680cd1636b,101.0
ICLR_2018_288_content.json,2018,SMASH: One-Shot Model Architecture Search through HyperNetworks,42.0,23.0,9.0,7.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,7.0,6.0,6.67,good,ICLR_2018_288_paper.json,1.0,0.0,5.0,2.0,0.0,1.0,0.0,9.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,33.0,1.0,2.0,19.0,4.0,0.0,75.0,5.0,17.0,2.0,8.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,4.0,26.0,171.0,585.0,61.0,124.0,184.0,122.0,96.0,31.0,e56b10f7cd4bf037beac84da5925dc4544fab974,124.0
ICLR_2018_156_content.json,2018,PixelDefend: Leveraging Generative Models to Understand and Defend against Adversarial Examples,46.0,29.0,21.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,7.0,7.0,7.0,good,ICLR_2018_156_paper.json,3.0,0.0,5.0,2.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,33.0,1.0,2.0,42.0,7.0,2.0,39.0,5.0,13.0,1.0,13.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,33.0,168.0,591.0,81.0,144.0,159.0,108.0,100.0,39.0,e83291498a3bc6b0efe8f9571e9c9ca1811707bd,144.0
ICLR_2018_82_content.json,2018,Demystifying MMD GANs,62.0,31.0,1.0,9.0,10.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accept (Poster),Accepted,4.0,7.0,6.0,5.67,good,ICLR_2018_82_paper.json,4.0,1.0,12.0,2.0,1.0,5.0,5.0,6.0,0.0,2.0,0.0,9.0,2.0,0.0,7.0,0.0,2.0,1.0,14.0,73.0,9.0,0.0,73.0,18.0,2.0,72.0,2.0,13.0,2.0,6.0,4.0,4.0,3.0,1.0,7.0,0.0,2.0,3.0,184.0,405.0,600.0,44.0,83.0,121.0,174.0,194.0,113.0,9723066a5587e6267d8abfd7feefd0637a5a211c,83.0
ICLR_2018_28_content.json,2018,A Neural Representation of Sketch Drawings,27.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,Accept (Poster),Accepted,8.0,8.0,5.0,7.0,good,ICLR_2018_28_paper.json,1.0,0.0,0.0,1.0,3.0,1.0,2.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,32.0,2.0,1.0,21.0,7.0,2.0,66.0,0.0,18.0,3.0,10.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,40.0,183.0,601.0,96.0,131.0,133.0,122.0,116.0,43.0,37fa040ec0c4bc1b85f3ca2929445f3229ed7f72,131.0
ICLR_2018_73_content.json,2018,cGANs with Projection Discriminator,33.0,25.0,5.0,5.0,6.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2018_73_paper.json,1.0,1.0,1.0,2.0,2.0,0.0,1.0,11.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,32.0,2.0,2.0,18.0,2.0,1.0,35.0,4.0,19.0,2.0,14.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,36.0,149.0,611.0,54.0,125.0,172.0,169.0,92.0,28.0,ab559473a01836e72b9fb9393d6e07c5745528f3,125.0
ICLR_2018_9_content.json,2018,Certifying Some Distributional Robustness with Principled Adversarial Training,57.0,25.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Accept (Oral),Accepted,9.0,9.0,9.0,9.0,good,ICLR_2018_9_paper.json,0.0,0.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,11.0,39.0,2.0,0.0,45.0,3.0,0.0,100.0,9.0,18.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,111.0,322.0,622.0,88.0,120.0,175.0,128.0,113.0,44.0,818c52f4ba56cb8cf152ad614f2f4803057a5cfe,120.0
ICLR_2018_248_content.json,2018,Lifelong Learning with Dynamically Expandable Networks,19.0,9.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,6.0,8.0,7.0,good,ICLR_2018_248_paper.json,1.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,2.0,0.0,25.0,9.0,2.0,38.0,1.0,7.0,1.0,10.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,29.0,134.0,625.0,41.0,101.0,152.0,169.0,182.0,79.0,ac7c04a668bdb0e3eff168e65cb85689b4f7ef57,101.0
ICLR_2018_214_content.json,2018,The Implicit Bias of Gradient Descent on Separable Data,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,5.0,7.0,8.0,6.67,good,ICLR_2018_214_paper.json,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,25.0,3.0,0.0,84.0,0.0,9.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,102.0,239.0,632.0,75.0,105.0,162.0,144.0,143.0,61.0,11adc8bd35bd897502f9b5452ab7ac668ec9b0fb,105.0
ICLR_2018_165_content.json,2018,Noisy Networks For Exploration,44.0,16.0,9.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Accept (Poster),Accepted,5.0,7.0,6.0,6.0,good,ICLR_2018_165_paper.json,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,25.0,5.0,1.0,17.0,18.0,0.0,28.0,2.0,12.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,73.0,170.0,633.0,88.0,154.0,148.0,133.0,111.0,31.0,4cd76f8353f0c4852cc432fc0e7a5f2b91ae6ce5,154.0
ICLR_2018_110_content.json,2018,Unsupervised Neural Machine Translation,36.0,19.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,5.0,7.0,6.0,good,ICLR_2018_110_paper.json,0.0,0.0,4.0,4.0,1.0,0.0,2.0,7.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,36.0,0.0,0.0,22.0,6.0,3.0,35.0,1.0,12.0,2.0,11.0,4.0,0.0,1.0,5.0,1.0,1.0,1.0,9.0,10.0,124.0,657.0,119.0,181.0,173.0,100.0,86.0,24.0,c2a7afbb5609a723f8eea91bfde4b02579b048d6,181.0
ICLR_2018_61_content.json,2018,Deep Neural Networks as Gaussian Processes,28.0,12.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,Accept (Poster),Accepted,4.0,6.0,7.0,5.67,good,ICLR_2018_61_paper.json,0.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,30.0,3.0,0.0,11.0,5.0,0.0,53.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,67.0,161.0,667.0,65.0,114.0,178.0,173.0,149.0,67.0,4a862f7fdbd37066a3a8bbb87c7100f4efbf7369,114.0
ICLR_2018_102_content.json,2018,Learning Differentially Private Recurrent Language Models,23.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,7.0,8.0,7.33,good,ICLR_2018_102_paper.json,0.0,3.0,3.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,29.0,0.0,2.0,32.0,9.0,1.0,48.0,3.0,23.0,6.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,43.0,186.0,703.0,20.0,79.0,179.0,220.0,231.0,85.0,ed46493d568030b42f0154d9e5bf39bbd07962b3,79.0
ICLR_2018_234_content.json,2018,Mitigating Adversarial Effects Through Randomization,31.0,22.0,9.0,6.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2018_234_paper.json,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,34.0,0.0,0.0,22.0,6.0,1.0,22.0,3.0,11.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,42.0,125.0,718.0,82.0,155.0,178.0,188.0,137.0,57.0,9a089c56eec68df722b2a5a52727143aacdc2532,155.0
ICLR_2018_90_content.json,2018,Variational image compression with a scale hyperprior,20.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,7.0,7.0,7.0,good,ICLR_2018_90_paper.json,2.0,0.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,9.0,1.0,1.0,2.0,0.0,2.0,0.0,7.0,44.0,2.0,3.0,34.0,12.0,1.0,33.0,3.0,5.0,3.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,82.0,196.0,724.0,24.0,90.0,169.0,211.0,291.0,120.0,678c5b1771e7c15e86b454662dec8cd45d3d30bf,90.0
ICLR_2018_207_content.json,2018,Don't Decay the Learning Rate Increase the Batch Size,28.0,17.0,16.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2018_207_paper.json,0.0,0.0,3.0,0.0,3.0,4.0,3.0,3.0,7.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,39.0,0.0,0.0,11.0,1.0,1.0,44.0,4.0,8.0,7.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,29.0,116.0,746.0,120.0,156.0,191.0,143.0,145.0,41.0,90e06703a776d4d482f8bbc04f31d816ee02ca8b,156.0
ICLR_2018_331_content.json,2018,Learning Sparse Neural Networks through L_0 Regularization,31.0,12.0,12.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2018_331_paper.json,1.0,1.0,7.0,3.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,34.0,1.0,1.0,15.0,2.0,2.0,38.0,1.0,6.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,51.0,132.0,755.0,54.0,139.0,209.0,206.0,167.0,56.0,572f5d18a3943dce4e14f937ef66977a01891096,139.0
ICLR_2018_157_content.json,2018,Certified Defenses against Adversarial Examples ,54.0,28.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Accept (Poster),Accepted,8.0,8.0,5.0,7.0,good,ICLR_2018_157_paper.json,1.0,1.0,8.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,3.0,4.0,38.0,1.0,2.0,29.0,5.0,0.0,48.0,6.0,11.0,1.0,11.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,43.0,170.0,756.0,110.0,188.0,180.0,181.0,105.0,50.0,966e3c7a65ec75a6359b55c0cecaf3896d318432,188.0
ICLR_2018_253_content.json,2018,Hierarchical Representations for Efficient Architecture Search,33.0,19.0,16.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,8.0,6.67,good,ICLR_2018_253_paper.json,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,17.0,0.0,0.0,7.0,16.0,1.0,21.0,2.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,40.0,115.0,761.0,87.0,185.0,205.0,180.0,117.0,32.0,856451974cce2d353d5d8a5a72104984a252375c,185.0
